No,Unit,Time,dir,CMD,q,w,Resp,Errorcode
16363,BRM800,2024032815:23:27.283,Recv,57,,,4F,
16364,BRM800,2024032815:23:27.306,Send,49,,,,
16365,BRM800,2024032815:23:44.180,Recv,49,,,4F,
16366,BRM800,2024032815:23:44.313,Send,46,,,,
16367,BRM800,2024032815:23:45.471,Recv,46,,,4F,
16368,BRM800,2024032815:26:28.877,Send,56,,,,
16369,BRM800,2024032815:26:29.666,Recv,56,,,4F,
16370,BRM800,2024032815:26:29.737,Send,57,,,,
16371,BRM800,2024032815:26:30.138,Recv,57,,,4F,
16372,BRM800,2024032815:26:30.161,Send,49,,,,
16373,BRM800,2024032815:26:47.299,Recv,49,,,4F,
16374,BRM800,2024032815:26:47.428,Send,46,,,,
16375,BRM800,2024032815:26:48.584,Recv,46,,,4F,
16376,BRM800,2024032815:27:16.498,Send,56,,,,
16377,BRM800,2024032815:27:17.286,Recv,56,,,4F,
16378,BRM800,2024032815:27:17.355,Send,57,,,,
16379,BRM800,2024032815:27:17.758,Recv,57,,,4F,
16380,BRM800,2024032815:27:17.781,Send,49,,,,
16381,BRM800,2024032815:27:34.898,Recv,49,,,4F,
16382,BRM800,2024032815:27:35.027,Send,46,,,,
16383,BRM800,2024032815:27:36.170,Recv,46,,,4F,
16384,BRM800,2024032815:28:36.725,Send,56,,,,
16385,BRM800,2024032815:28:37.514,Recv,56,,,4F,
16386,BRM800,2024032815:28:37.588,Send,57,,,,
16387,BRM800,2024032815:28:37.990,Recv,57,,,4F,
16388,BRM800,2024032815:28:38.014,Send,49,,,,
16389,BRM800,2024032815:28:55.170,Recv,49,,,4F,
16390,BRM800,2024032815:28:55.301,Send,46,,,,
16391,BRM800,2024032815:28:56.459,Recv,46,,,4F,
16392,BRM800,2024032815:29:28.368,Send,56,,,,
16393,BRM800,2024032815:29:29.158,Recv,56,,,4F,
16394,BRM800,2024032815:29:29.229,Send,57,,,,
16395,BRM800,2024032815:29:29.630,Recv,57,,,4F,
16396,BRM800,2024032815:29:29.654,Send,49,,,,
16397,BRM800,2024032815:29:46.758,Recv,49,,,4F,
16398,BRM800,2024032815:29:46.888,Send,46,,,,
16399,BRM800,2024032815:29:48.046,Recv,46,,,4F,
16400,BRM800,2024032815:31:49.230,Send,46,,,,
16401,BRM800,2024032815:31:50.374,Recv,46,,,4F,
16402,BRM800,2024032815:31:50.508,Send,37,,,,
16403,BRM800,2024032815:32:02.101,Recv,37,,,4F,
16404,BRM800,2024032815:32:03.272,Send,45,,,,
16405,BRM800,2024032815:32:05.446,Recv,45,,,4F,
16406,BRM800,2024032815:32:06.890,Send,46,,,,
16407,BRM800,2024032815:32:10.811,Recv,46,,,4F,
16408,BRM800,2024032815:32:10.948,Send,39,,,,
16409,BRM800,2024032815:32:18.377,Recv,39,,,4F,
16410,BRM800,2024032815:32:55.027,Send,46,,,,
16411,BRM800,2024032815:32:56.177,Recv,46,,,4F,
16412,BRM800,2024032815:32:56.311,Send,37,,,,
16413,BRM800,2024032815:33:07.153,Recv,37,,,4F,
16414,BRM800,2024032815:33:08.225,Send,45,,,,
16415,BRM800,2024032815:33:10.442,Recv,45,,,4F,
16416,BRM800,2024032815:33:11.781,Send,46,,,,
16417,BRM800,2024032815:33:15.710,Recv,46,,,4F,
16418,BRM800,2024032815:33:15.848,Send,39,,,,
16419,BRM800,2024032815:33:23.254,Recv,39,,,4F,
16420,BRM800,2024032815:34:17.368,Send,56,,,,
16421,BRM800,2024032815:34:18.161,Recv,56,,,4F,
16422,BRM800,2024032815:34:18.228,Send,57,,,,
16423,BRM800,2024032815:34:18.628,Recv,57,,,4F,
16424,BRM800,2024032815:34:18.651,Send,49,,,,
16425,BRM800,2024032815:34:37.153,Recv,49,,,4F,
16426,BRM800,2024032815:34:37.351,Send,46,,,,
16427,BRM800,2024032815:34:38.509,Recv,46,,,4F,
16428,BRM800,2024032815:46:57.959,Send,56,,,,
16429,BRM800,2024032815:46:58.747,Recv,56,,,4F,
16430,BRM800,2024032815:46:58.817,Send,57,,,,
16431,BRM800,2024032815:46:59.222,Recv,57,,,4F,
16432,BRM800,2024032815:46:59.245,Send,49,,,,
16433,BRM800,2024032815:47:16.367,Recv,49,,,4F,
16434,BRM800,2024032815:47:16.570,Send,46,,,,
16435,BRM800,2024032815:47:17.727,Recv,46,,,4F,
16436,BRM800,2024032815:47:50.491,Send,56,,,,
16437,BRM800,2024032815:47:51.279,Recv,56,,,4F,
16438,BRM800,2024032815:47:51.352,Send,57,,,,
16439,BRM800,2024032815:47:51.754,Recv,57,,,4F,
16440,BRM800,2024032815:47:51.777,Send,49,,,,
16441,BRM800,2024032815:48:08.894,Recv,49,,,4F,
16442,BRM800,2024032815:48:09.025,Send,46,,,,
16443,BRM800,2024032815:48:10.187,Recv,46,,,4F,
16444,BRM800,2024032815:48:43.329,Send,56,,,,
16445,BRM800,2024032815:48:44.118,Recv,56,,,4F,
16446,BRM800,2024032815:48:44.188,Send,57,,,,
16447,BRM800,2024032815:48:44.590,Recv,57,,,4F,
16448,BRM800,2024032815:48:44.613,Send,49,,,,
16449,BRM800,2024032815:49:01.715,Recv,49,,,4F,
16450,BRM800,2024032815:49:01.845,Send,46,,,,
16451,BRM800,2024032815:49:02.998,Recv,46,,,4F,
16452,BRM800,2024032815:49:43.620,Send,56,,,,
16453,BRM800,2024032815:49:44.410,Recv,56,,,4F,
16454,BRM800,2024032815:49:44.479,Send,57,,,,
16455,BRM800,2024032815:49:44.889,Recv,57,,,4F,
16456,BRM800,2024032815:49:44.912,Send,49,,,,
16457,BRM800,2024032815:50:02.030,Recv,49,,,4F,
16458,BRM800,2024032815:50:02.204,Send,46,,,,
16459,BRM800,2024032815:50:03.358,Recv,46,,,4F,
16460,BRM800,2024032815:50:36.426,Send,56,,,,
16461,BRM800,2024032815:50:37.214,Recv,56,,,4F,
16462,BRM800,2024032815:50:37.284,Send,57,,,,
16463,BRM800,2024032815:50:37.686,Recv,57,,,4F,
16464,BRM800,2024032815:50:37.708,Send,49,,,,
16465,BRM800,2024032815:50:54.810,Recv,49,,,4F,
16466,BRM800,2024032815:50:54.940,Send,46,,,,
16467,BRM800,2024032815:50:56.098,Recv,46,,,4F,
16468,BRM800,2024032815:51:33.918,Send,56,,,,
16469,BRM800,2024032815:51:34.706,Recv,56,,,4F,
16470,BRM800,2024032815:51:34.776,Send,57,,,,
16471,BRM800,2024032815:51:35.177,Recv,57,,,4F,
16472,BRM800,2024032815:51:35.200,Send,49,,,,
16473,BRM800,2024032815:51:52.338,Recv,49,,,4F,
16474,BRM800,2024032815:51:52.467,Send,46,,,,
16475,BRM800,2024032815:51:53.622,Recv,46,,,4F,
16476,BRM800,2024032815:52:28.445,Send,56,,,,
16477,BRM800,2024032815:52:29.234,Recv,56,,,4F,
16478,BRM800,2024032815:52:29.305,Send,57,,,,
16479,BRM800,2024032815:52:29.705,Recv,57,,,4F,
16480,BRM800,2024032815:52:29.728,Send,49,,,,
16481,BRM800,2024032815:52:46.838,Recv,49,,,4F,
16482,BRM800,2024032815:52:46.967,Send,46,,,,
16483,BRM800,2024032815:52:48.121,Recv,46,,,4F,
16484,BRM800,2024032815:53:58.863,Send,46,,,,
16485,BRM800,2024032815:54:00.014,Recv,46,,,4F,
16486,BRM800,2024032815:54:00.149,Send,37,,,,
16487,BRM800,2024032815:54:09.902,Recv,37,,,4F,
16488,BRM800,2024032815:54:11.098,Send,45,,,,
16489,BRM800,2024032815:54:13.261,Recv,45,,,4F,
16490,BRM800,2024032815:54:14.595,Send,46,,,,
16491,BRM800,2024032815:54:18.515,Recv,46,,,4F,
16492,BRM800,2024032815:54:18.648,Send,39,,,,
16493,BRM800,2024032815:54:26.225,Recv,39,,,4F,
16494,BRM800,2024032816:04:14.318,Send,31,,,,
16495,BRM800,2024032816:04:16.400,Recv,31,,,4F,
16496,BRM800,2024032816:04:16.817,Send,45,,,,
16497,BRM800,2024032816:04:18.857,Recv,45,,,4F,
16498,BRM800,2024032816:04:22.586,Send,46,,,,
16499,BRM800,2024032816:04:26.531,Recv,46,,,4F,
16500,BRM800,2024032816:04:26.998,Send,32,,,,
16501,BRM800,2024032816:04:46.180,Recv,32,,,4F,
16502,BRM800,2024032816:04:47.547,Send,45,,,,
16503,BRM800,2024032816:04:49.284,Recv,45,,,4F,
16504,BRM800,2024032816:04:50.480,Send,46,,,,
16505,BRM800,2024032816:04:54.420,Recv,46,,,4F,
16506,BRM800,2024032816:04:59.988,Send,33,,,,
16507,BRM800,2024032816:05:10.804,Recv,33,,,4F,
16508,BRM800,2024032816:05:11.994,Send,39,,,,
16509,BRM800,2024032816:05:19.996,Recv,39,,,4F,
16510,BRM800,2024032816:36:31.732,Send,31,,,,
16511,BRM800,2024032816:36:33.818,Recv,31,,,4F,
16512,BRM800,2024032816:36:34.292,Send,45,,,,
16513,BRM800,2024032816:36:36.430,Recv,45,,,4F,
16514,BRM800,2024032816:37:12.907,Send,46,,,,
16515,BRM800,2024032816:37:16.833,Recv,46,,,4F,
16516,BRM800,2024032816:37:17.313,Send,32,,,,
16517,BRM800,2024032816:37:23.117,Recv,32,,,4F,
16518,BRM800,2024032816:37:29.935,Send,33,,,,
16519,BRM800,2024032816:37:36.623,Recv,33,,,4F,
16520,BRM800,2024032816:37:37.452,Send,39,,,,
16521,BRM800,2024032816:37:45.535,Recv,39,,,4F,
16522,BRM800,2024032816:47:19.502,Send,31,,,,
16523,BRM800,2024032816:47:21.588,Recv,31,,,4F,
16524,BRM800,2024032816:47:22.040,Send,45,,,,
16525,BRM800,2024032816:47:24.180,Recv,45,,,4F,
16526,BRM800,2024032816:47:36.231,Send,46,,,,
16527,BRM800,2024032816:47:40.168,Recv,46,,,4F,
16528,BRM800,2024032816:47:40.670,Send,32,,,,
16529,BRM800,2024032816:48:07.588,Recv,32,,,4F,
16530,BRM800,2024032816:48:09.470,Send,45,,,,
16531,BRM800,2024032816:48:11.208,Recv,45,,,4F,
16532,BRM800,2024032816:48:13.356,Send,46,,,,
16533,BRM800,2024032816:48:17.284,Recv,46,,,4F,
16534,BRM800,2024032816:48:23.308,Send,33,,,,
16535,BRM800,2024032816:48:46.224,Recv,33,,,4F,
16536,BRM800,2024032816:48:47.570,Send,39,,,,
16537,BRM800,2024032816:48:55.671,Recv,39,,,4F,
16538,BRM800,2024032816:49:31.260,Send,31,,,,
16539,BRM800,2024032816:49:33.348,Recv,31,,,4F,
16540,BRM800,2024032816:49:33.755,Send,45,,,,
16541,BRM800,2024032816:49:35.791,Recv,45,,,4F,
16542,BRM800,2024032816:49:46.648,Send,46,,,,
16543,BRM800,2024032816:49:50.571,Recv,46,,,4F,
16544,BRM800,2024032816:49:50.969,Send,32,,,,
16545,BRM800,2024032816:50:17.900,Recv,32,,,4F,
16546,BRM800,2024032816:50:19.725,Send,45,,,,
16547,BRM800,2024032816:50:21.460,Recv,45,,,4F,
16548,BRM800,2024032816:50:22.879,Send,46,,,,
16549,BRM800,2024032816:50:26.800,Recv,46,,,4F,
16550,BRM800,2024032816:50:31.004,Send,33,,,,
16551,BRM800,2024032816:50:58.936,Recv,33,,,4F,
16552,BRM800,2024032816:51:00.263,Send,39,,,,
16553,BRM800,2024032816:51:08.744,Recv,39,,,4F,
16554,BRM800,2024032816:58:27.067,Send,46,,,,
16555,BRM800,2024032816:58:28.222,Recv,46,,,4F,
16556,BRM800,2024032816:58:28.356,Send,37,,,,
16557,BRM800,2024032816:58:39.637,Recv,37,,,4F,
16558,BRM800,2024032816:58:40.896,Send,45,,,,
16559,BRM800,2024032816:58:43.075,Recv,45,,,4F,
16560,BRM800,2024032816:58:44.408,Send,46,,,,
16561,BRM800,2024032816:58:48.339,Recv,46,,,4F,
16562,BRM800,2024032816:58:48.479,Send,39,,,,
16563,BRM800,2024032816:58:55.935,Recv,39,,,4F,
16564,BRM800,2024032817:10:33.399,Send,46,,,,
16565,BRM800,2024032817:10:34.556,Recv,46,,,4F,
16566,BRM800,2024032817:10:34.690,Send,37,,,,
16567,BRM800,2024032817:10:43.544,Recv,37,,,4F,
16568,BRM800,2024032817:10:44.602,Send,45,,,,
16569,BRM800,2024032817:10:46.788,Recv,45,,,4F,
16570,BRM800,2024032817:10:48.109,Send,46,,,,
16571,BRM800,2024032817:10:52.040,Recv,46,,,4F,
16572,BRM800,2024032817:10:52.175,Send,39,,,,
16573,BRM800,2024032817:10:59.504,Recv,39,,,4F,
16574,BRM800,2024032817:18:34.395,Send,46,,,,
16575,BRM800,2024032817:18:35.551,Recv,46,,,4F,
16576,BRM800,2024032817:18:35.696,Send,37,,,,
16577,BRM800,2024032817:18:44.338,Recv,37,,,4F,
16578,BRM800,2024032817:18:45.417,Send,45,,,,
16579,BRM800,2024032817:18:47.602,Recv,45,,,4F,
16580,BRM800,2024032817:18:48.952,Send,46,,,,
16581,BRM800,2024032817:18:52.883,Recv,46,,,4F,
16582,BRM800,2024032817:18:53.017,Send,39,,,,
16583,BRM800,2024032817:19:00.230,Recv,39,,,4F,
16584,BRM800,2024032817:39:11.359,Send,46,,,,
16585,BRM800,2024032817:39:12.507,Recv,46,,,4F,
16586,BRM800,2024032817:39:12.642,Send,37,,,,
16587,BRM800,2024032817:39:22.282,Recv,37,,,4F,
16588,BRM800,2024032817:39:23.413,Send,45,,,,
16589,BRM800,2024032817:39:25.634,Recv,45,,,4F,
16590,BRM800,2024032817:39:27.078,Send,46,,,,
16591,BRM800,2024032817:39:31.007,Recv,46,,,4F,
16592,BRM800,2024032817:39:31.148,Send,39,,,,
16593,BRM800,2024032817:39:38.262,Recv,39,,,4F,
16594,BRM800,2024032817:41:06.325,Send,46,,,,
16595,BRM800,2024032817:41:07.475,Recv,46,,,4F,
16596,BRM800,2024032817:41:07.609,Send,37,,,,
16597,BRM800,2024032817:41:18.466,Recv,37,,,4F,
16598,BRM800,2024032817:41:19.570,Send,45,,,,
16599,BRM800,2024032817:41:21.837,Recv,45,,,4F,
16600,BRM800,2024032817:41:23.171,Send,46,,,,
16601,BRM800,2024032817:41:27.095,Recv,46,,,4F,
16602,BRM800,2024032817:41:27.232,Send,39,,,,
16603,BRM800,2024032817:41:34.650,Recv,39,,,4F,
16604,BRM800,2024032817:42:09.830,Send,46,,,,
16605,BRM800,2024032817:42:10.977,Recv,46,,,4F,
16606,BRM800,2024032817:42:11.135,Send,37,,,,
16607,BRM800,2024032817:42:22.077,Recv,37,,,4F,
16608,BRM800,2024032817:42:23.139,Send,45,,,,
16609,BRM800,2024032817:42:25.318,Recv,45,,,4F,
16610,BRM800,2024032817:42:26.656,Send,46,,,,
16611,BRM800,2024032817:42:30.586,Recv,46,,,4F,
16612,BRM800,2024032817:42:30.724,Send,39,,,,
16613,BRM800,2024032817:42:37.962,Recv,39,,,4F,
16614,BRM800,2024032817:43:18.247,Send,46,,,,
16615,BRM800,2024032817:43:19.393,Recv,46,,,4F,
16616,BRM800,2024032817:43:19.529,Send,37,,,,
16617,BRM800,2024032817:43:28.286,Recv,37,,,4F,
16618,BRM800,2024032817:43:29.402,Send,45,,,,
16619,BRM800,2024032817:43:31.582,Recv,45,,,4F,
16620,BRM800,2024032817:43:32.890,Send,46,,,,
16621,BRM800,2024032817:43:36.817,Recv,46,,,4F,
16622,BRM800,2024032817:43:36.953,Send,39,,,,
16623,BRM800,2024032817:43:44.387,Recv,39,,,4F,
16624,BRM800,2024032817:45:27.633,Send,46,,,,
16625,BRM800,2024032817:45:28.786,Recv,46,,,4F,
16626,BRM800,2024032817:45:28.920,Send,37,,,,
16627,BRM800,2024032817:45:39.494,Recv,37,,,4F,
16628,BRM800,2024032817:45:40.647,Send,45,,,,
16629,BRM800,2024032817:45:42.849,Recv,45,,,4F,
16630,BRM800,2024032817:45:44.406,Send,46,,,,
16631,BRM800,2024032817:45:48.329,Recv,46,,,4F,
16632,BRM800,2024032817:45:48.464,Send,39,,,,
16633,BRM800,2024032817:45:55.889,Recv,39,,,4F,
16634,BRM800,2024032817:46:44.462,Send,46,,,,
16635,BRM800,2024032817:46:45.617,Recv,46,,,4F,
16636,BRM800,2024032817:46:45.752,Send,37,,,,
16637,BRM800,2024032817:46:55.901,Recv,37,,,4F,
16638,BRM800,2024032817:46:56.985,Send,45,,,,
16639,BRM800,2024032817:46:59.173,Recv,45,,,4F,
16640,BRM800,2024032817:47:00.531,Send,46,,,,
16641,BRM800,2024032817:47:04.465,Recv,46,,,4F,
16642,BRM800,2024032817:47:04.599,Send,39,,,,
16643,BRM800,2024032817:47:11.721,Recv,39,,,4F,
16644,BRM800,2024032817:48:20.049,Send,46,,,,
16645,BRM800,2024032817:48:21.204,Recv,46,,,4F,
16646,BRM800,2024032817:48:21.334,Send,37,,,,
16647,BRM800,2024032817:48:31.125,Recv,37,,,4F,
16648,BRM800,2024032817:48:32.311,Send,45,,,,
16649,BRM800,2024032817:48:34.497,Recv,45,,,4F,
16650,BRM800,2024032817:48:36.093,Send,46,,,,
16651,BRM800,2024032817:48:40.028,Recv,46,,,4F,
16652,BRM800,2024032817:48:40.169,Send,39,,,,
16653,BRM800,2024032817:48:47.361,Recv,39,,,4F,
16654,BRM800,2024032817:51:22.762,Send,46,,,,
16655,BRM800,2024032817:51:23.917,Recv,46,,,4F,
16656,BRM800,2024032817:51:24.051,Send,37,,,,
16657,BRM800,2024032817:51:34.985,Recv,37,,,4F,
16658,BRM800,2024032817:51:36.086,Send,45,,,,
16659,BRM800,2024032817:51:38.307,Recv,45,,,4F,
16660,BRM800,2024032817:51:39.625,Send,46,,,,
16661,BRM800,2024032817:51:43.556,Recv,46,,,4F,
16662,BRM800,2024032817:51:43.691,Send,39,,,,
16663,BRM800,2024032817:51:50.784,Recv,39,,,4F,
16664,BRM800,2024032817:53:43.398,Send,46,,,,
16665,BRM800,2024032817:53:44.555,Recv,46,,,4F,
16666,BRM800,2024032817:53:44.691,Send,37,,,,
16667,BRM800,2024032817:53:53.680,Recv,37,,,4F,
16668,BRM800,2024032817:53:54.762,Send,45,,,,
16669,BRM800,2024032817:53:56.985,Recv,45,,,4F,
16670,BRM800,2024032817:53:58.499,Send,46,,,,
16671,BRM800,2024032817:54:02.431,Recv,46,,,4F,
16672,BRM800,2024032817:54:02.565,Send,39,,,,
16673,BRM800,2024032817:54:09.753,Recv,39,,,4F,
16674,BRM800,2024032818:05:11.037,Send,46,,,,
16675,BRM800,2024032818:05:12.182,Recv,46,,,4F,
16676,BRM800,2024032818:05:12.311,Send,37,,,,
16677,BRM800,2024032818:05:21.454,Recv,37,,,4F,
16678,BRM800,2024032818:05:22.593,Send,45,,,,
16679,BRM800,2024032818:05:24.811,Recv,45,,,4F,
16680,BRM800,2024032818:05:26.250,Send,46,,,,
16681,BRM800,2024032818:05:30.185,Recv,46,,,4F,
16682,BRM800,2024032818:05:30.327,Send,39,,,,
16683,BRM800,2024032818:05:37.713,Recv,39,,,4F,
16684,BRM800,2024032818:06:18.005,Send,46,,,,
16685,BRM800,2024032818:06:19.165,Recv,46,,,4F,
16686,BRM800,2024032818:06:19.301,Send,37,,,,
16687,BRM800,2024032818:06:27.925,Recv,37,,,4F,
16688,BRM800,2024032818:06:29.041,Send,45,,,,
16689,BRM800,2024032818:06:31.225,Recv,45,,,4F,
16690,BRM800,2024032818:06:32.625,Send,46,,,,
16691,BRM800,2024032818:06:36.553,Recv,46,,,4F,
16692,BRM800,2024032818:06:36.694,Send,39,,,,
16693,BRM800,2024032818:06:43.801,Recv,39,,,4F,
16694,BRM800,2024032818:09:35.494,Send,46,,,,
16695,BRM800,2024032818:09:36.653,Recv,46,,,4F,
16696,BRM800,2024032818:09:36.788,Send,37,,,,
16697,BRM800,2024032818:09:45.627,Recv,37,,,4F,
16698,BRM800,2024032818:09:46.895,Send,45,,,,
16699,BRM800,2024032818:09:49.121,Recv,45,,,4F,
16700,BRM800,2024032818:09:50.452,Send,46,,,,
16701,BRM800,2024032818:09:54.384,Recv,46,,,4F,
16702,BRM800,2024032818:09:54.518,Send,39,,,,
16703,BRM800,2024032818:10:01.637,Recv,39,,,4F,
16704,BRM800,2024032818:28:28.973,Send,46,,,,
16705,BRM800,2024032818:28:30.130,Recv,46,,,4F,
16706,BRM800,2024032818:28:30.264,Send,37,,,,
16707,BRM800,2024032818:28:38.630,Recv,37,,,4F,
16708,BRM800,2024032818:28:39.729,Send,45,,,,
16709,BRM800,2024032818:28:41.923,Recv,45,,,4F,
16710,BRM800,2024032818:28:43.281,Send,46,,,,
16711,BRM800,2024032818:28:47.217,Recv,46,,,4F,
16712,BRM800,2024032818:28:47.355,Send,39,,,,
16713,BRM800,2024032818:28:54.559,Recv,39,,,4F,
16714,BRM800,2024032818:30:33.224,Send,31,,,,
16715,BRM800,2024032818:30:35.373,Recv,31,,,4F,
16716,BRM800,2024032818:30:35.853,Send,45,,,,
16717,BRM800,2024032818:30:37.893,Recv,45,,,4F,
16718,BRM800,2024032818:30:39.936,Send,46,,,,
16719,BRM800,2024032818:30:43.873,Recv,46,,,4F,
16720,BRM800,2024032818:30:44.303,Send,32,,,,
16721,BRM800,2024032818:31:02.329,Recv,32,,,4F,
16722,BRM800,2024032818:31:03.493,Send,45,,,,
16723,BRM800,2024032818:31:05.234,Recv,45,,,4F,
16724,BRM800,2024032818:31:06.083,Send,46,,,,
16725,BRM800,2024032818:31:10.013,Recv,46,,,4F,
16726,BRM800,2024032818:31:13.637,Send,33,,,,
16727,BRM800,2024032818:31:23.326,Recv,33,,,4F,
16728,BRM800,2024032818:31:24.313,Send,39,,,,
16729,BRM800,2024032818:31:31.936,Recv,39,,,4F,
16730,BRM800,2024032818:35:31.567,Send,46,,,,
16731,BRM800,2024032818:35:32.724,Recv,46,,,4F,
16732,BRM800,2024032818:35:32.859,Send,37,,,,
16733,BRM800,2024032818:35:43.600,Recv,37,,,4F,
16734,BRM800,2024032818:35:44.760,Send,45,,,,
16735,BRM800,2024032818:35:46.944,Recv,45,,,4F,
16736,BRM800,2024032818:35:48.312,Send,46,,,,
16737,BRM800,2024032818:35:52.237,Recv,46,,,4F,
16738,BRM800,2024032818:35:52.377,Send,39,,,,
16739,BRM800,2024032818:35:59.672,Recv,39,,,4F,
16740,BRM800,2024032818:36:39.027,Send,46,,,,
16741,BRM800,2024032818:36:40.216,Recv,46,,,4F,
16742,BRM800,2024032818:36:40.352,Send,37,,,,
16743,BRM800,2024032818:36:51.096,Recv,37,,,4F,
16744,BRM800,2024032818:36:52.306,Send,45,,,,
16745,BRM800,2024032818:36:54.488,Recv,45,,,4F,
16746,BRM800,2024032818:36:56.140,Send,46,,,,
16747,BRM800,2024032818:37:00.068,Recv,46,,,4F,
16748,BRM800,2024032818:37:00.206,Send,39,,,,
16749,BRM800,2024032818:37:07.428,Recv,39,,,4F,
16750,BRM800,2024032818:38:56.662,Send,46,,,,
16751,BRM800,2024032818:38:57.823,Recv,46,,,4F,
16752,BRM800,2024032818:38:57.958,Send,37,,,,
16753,BRM800,2024032818:39:06.335,Recv,37,,,4F,
16754,BRM800,2024032818:39:07.546,Send,45,,,,
16755,BRM800,2024032818:39:09.731,Recv,45,,,4F,
16756,BRM800,2024032818:39:11.062,Send,46,,,,
16757,BRM800,2024032818:39:14.991,Recv,46,,,4F,
16758,BRM800,2024032818:39:15.128,Send,39,,,,
16759,BRM800,2024032818:39:22.534,Recv,39,,,4F,
16760,BRM800,2024032818:42:29.130,Send,46,,,,
16761,BRM800,2024032818:42:30.287,Recv,46,,,4F,
16762,BRM800,2024032818:42:30.421,Send,37,,,,
16763,BRM800,2024032818:42:43.603,Recv,37,,,4F,
16764,BRM800,2024032818:42:44.982,Send,45,,,,
16765,BRM800,2024032818:42:47.157,Recv,45,,,4F,
16766,BRM800,2024032818:42:48.984,Send,46,,,,
16767,BRM800,2024032818:42:52.903,Recv,46,,,4F,
16768,BRM800,2024032818:42:53.037,Send,39,,,,
16769,BRM800,2024032818:43:00.242,Recv,39,,,4F,
16770,BRM800,2024032818:43:36.133,Send,46,,,,
16771,BRM800,2024032818:43:37.287,Recv,46,,,4F,
16772,BRM800,2024032818:43:37.421,Send,37,,,,
16773,BRM800,2024032818:43:50.499,Recv,37,,,4F,
16774,BRM800,2024032818:43:51.862,Send,45,,,,
16775,BRM800,2024032818:43:54.043,Recv,45,,,4F,
16776,BRM800,2024032818:43:55.687,Send,46,,,,
16777,BRM800,2024032818:43:59.622,Recv,46,,,4F,
16778,BRM800,2024032818:43:59.759,Send,39,,,,
16779,BRM800,2024032818:44:07.178,Recv,39,,,4F,
16780,BRM800,2024032818:44:45.016,Send,46,,,,
16781,BRM800,2024032818:44:46.162,Recv,46,,,4F,
16782,BRM800,2024032818:44:46.302,Send,37,,,,
16783,BRM800,2024032818:44:57.802,Recv,37,,,4F,
16784,BRM800,2024032818:44:59.037,Send,45,,,,
16785,BRM800,2024032818:45:01.216,Recv,45,,,4F,
16786,BRM800,2024032818:45:02.546,Send,46,,,,
16787,BRM800,2024032818:45:06.487,Recv,46,,,4F,
16788,BRM800,2024032818:45:06.623,Send,39,,,,
16789,BRM800,2024032818:45:13.842,Recv,39,,,4F,
16790,BRM800,2024032818:50:28.810,Send,31,,,,
16791,BRM800,2024032818:50:30.898,Recv,31,,,4F,
16792,BRM800,2024032818:50:31.391,Send,45,,,,
16793,BRM800,2024032818:50:33.478,Recv,45,,,4F,
16794,BRM800,2024032818:51:09.515,Send,46,,,,
16795,BRM800,2024032818:51:13.453,Recv,46,,,4F,
16796,BRM800,2024032818:51:13.920,Send,32,,,,
16797,BRM800,2024032818:51:33.623,Recv,32,,,4F,
16798,BRM800,2024032818:51:34.713,Send,45,,,,
16799,BRM800,2024032818:51:36.449,Recv,45,,,4F,
16800,BRM800,2024032818:51:37.457,Send,46,,,,
16801,BRM800,2024032818:51:41.393,Recv,46,,,4F,
16802,BRM800,2024032818:52:27.111,Send,31,,,,
16803,BRM800,2024032818:52:30.917,Recv,31,,,4F,
16804,BRM800,2024032818:52:31.062,Send,45,,,,
16805,BRM800,2024032818:52:33.133,Recv,45,,,4F,
16806,BRM800,2024032818:52:34.749,Send,46,,,,
16807,BRM800,2024032818:52:38.682,Recv,46,,,4F,
16808,BRM800,2024032818:52:39.151,Send,32,,,,
16809,BRM800,2024032818:52:54.161,Recv,32,,,4F,
16810,BRM800,2024032818:52:55.568,Send,45,,,,
16811,BRM800,2024032818:52:57.305,Recv,45,,,4F,
16812,BRM800,2024032818:52:58.177,Send,46,,,,
16813,BRM800,2024032818:53:02.108,Recv,46,,,4F,
16814,BRM800,2024032818:53:09.767,Send,31,,,,
16815,BRM800,2024032818:53:13.497,Recv,31,,,4F,
16816,BRM800,2024032818:53:13.643,Send,45,,,,
16817,BRM800,2024032818:53:15.725,Recv,45,,,4F,
16818,BRM800,2024032818:53:17.559,Send,46,,,,
16819,BRM800,2024032818:53:21.509,Recv,46,,,4F,
16820,BRM800,2024032818:53:22.079,Send,32,,,,
16821,BRM800,2024032818:53:27.481,Recv,32,,,4F,
16822,BRM800,2024032818:53:35.041,Send,33,,,,
16823,BRM800,2024032818:53:46.510,Recv,33,,,4F,
16824,BRM800,2024032818:53:47.457,Send,39,,,,
16825,BRM800,2024032818:53:55.577,Recv,39,,,4F,
16826,BRM800,2024032818:54:41.218,Send,31,,,,
16827,BRM800,2024032818:54:43.305,Recv,31,,,4F,
16828,BRM800,2024032818:54:43.716,Send,45,,,,
16829,BRM800,2024032818:54:45.757,Recv,45,,,4F,
16830,BRM800,2024032818:54:48.445,Send,46,,,,
16831,BRM800,2024032818:54:52.377,Recv,46,,,4F,
16832,BRM800,2024032818:54:52.806,Send,32,,,,
16833,BRM800,2024032818:55:07.321,Recv,32,,,4F,
16834,BRM800,2024032818:55:08.238,Send,45,,,,
16835,BRM800,2024032818:55:09.977,Recv,45,,,4F,
